customer_age,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,ratio_atraso_entrega,custo_por_item,intensidade_problema,entrega_no_prazo,score_logistica,cliente_longa_data,pct_desconto
61,11,568.03,6,36.79,5,7,2,18.62,2,1,3,4,0.25,97.77499999999999,15,0,-6,0,6.465388468094828
45,20,35.78,5,52.6,5,4,1,17.44,1,2,11,5,0.2,10.644,132,0,-3,0,143.01250679717236
41,77,1201.05,2,8.09,11,12,1,19.2,3,2,8,6,0.07692307692307693,610.125,112,0,-5,1,0.6730169294122541
35,30,408.93,6,29.91,4,2,5,25.09,3,1,5,3,1.6666666666666667,72.33666666666666,20,0,-13,0,7.296367672529456
51,80,147.18,6,37.87,11,14,2,21.69,2,2,7,4,0.13333333333333333,28.145,70,0,-6,1,25.556755297611012
59,64,609.0,2,31.27,7,2,1,35.11,2,2,6,5,0.3333333333333333,322.055,72,0,-4,1,5.126229508196721
20,108,292.0,3,50.51,5,12,2,14.38,3,0,6,4,0.15384615384615385,102.12666666666667,0,0,-7,1,17.238907849829353
29,5,32.24,1,10.78,1,9,1,30.21,1,3,10,6,0.1,62.45,210,0,-3,0,32.430806257521056
53,18,96.58,2,51.15,9,11,0,66.26,3,1,8,2,0.0,81.42,24,1,2,0,52.418528386964546
22,86,402.14,4,44.12,9,6,1,44.86,1,0,1,2,0.14285714285714285,111.75,0,0,-3,1,10.94408890211837
36,99,685.66,3,18.51,3,14,4,42.81,3,2,0,5,0.26666666666666666,242.82333333333335,0,0,-11,1,2.695657239390674
29,63,522.65,3,53.95,7,4,5,43.43,1,2,3,5,1.0,188.6933333333333,36,0,-11,1,10.302683089850092
44,80,281.63,2,6.59,7,4,1,56.53,2,2,6,5,0.2,169.07999999999998,72,0,-4,1,2.3316703817712203
34,97,663.74,4,4.52,7,4,1,35.45,3,0,4,2,0.2,174.7975,0,0,-5,1,0.6799650991365044
60,117,7.76,4,29.21,1,6,4,25.37,1,3,7,7,0.5714285714285714,8.2825,168,0,-9,1,333.44748858447485
45,118,599.88,3,6.49,1,11,3,27.4,1,0,4,4,0.25,209.09333333333333,0,0,-7,1,1.080082545599787
57,58,316.14,2,113.41,3,4,1,23.6,2,2,6,4,0.2,169.87,60,0,-4,0,35.76023207416283
39,22,306.9,3,16.22,1,3,3,33.04,2,2,0,4,0.75,113.31333333333333,0,0,-8,0,5.2679441377070475
27,58,216.17,6,19.93,5,14,2,20.09,2,3,9,6,0.13333333333333333,39.376666666666665,189,0,-6,0,9.177142330892849
58,84,286.78,6,27.59,3,2,0,54.45,2,0,6,1,0.0,56.87166666666666,0,1,3,1,9.58718465494475
23,41,355.38,4,42.97,2,8,1,34.48,3,1,3,3,0.1111111111111111,97.465,12,0,-5,0,12.057354509231718
34,74,1154.76,5,77.65,8,4,0,58.9,1,1,2,1,0.0,242.73200000000003,4,1,4,1,6.718522876721811
29,58,525.95,5,9.27,6,11,0,47.18,1,1,1,4,0.0,114.626,5,1,4,0,1.759180187873612
23,5,574.05,5,13.18,6,14,2,32.32,2,2,8,4,0.13333333333333333,121.274,80,0,-6,0,2.2919746109034
60,79,114.98,2,51.09,11,7,2,23.4,3,1,6,3,0.25,69.19,24,0,-7,1,44.05069839627522
39,26,870.52,4,11.19,2,13,2,33.47,1,2,0,4,0.14285714285714285,225.9975,0,0,-5,0,1.2839636497154396
67,52,657.4,1,11.73,4,12,3,51.45,1,1,8,4,0.23076923076923078,708.85,40,0,-7,0,1.781591737545565
33,87,233.41,2,36.64,2,14,6,43.03,3,1,2,3,0.4,138.22,8,0,-15,1,15.630732477283393
21,51,381.61,3,23.81,5,13,3,35.79,2,2,7,4,0.21428571428571427,139.13333333333335,70,0,-8,0,6.223046966885339
42,101,42.09,6,48.13,5,2,2,33.29,2,1,2,4,0.6666666666666666,12.563333333333333,10,0,-6,1,111.69644929217917
50,72,101.24,3,21.05,6,3,1,43.78,3,2,7,4,0.25,48.339999999999996,70,0,-5,1,20.588810641627546
18,73,1024.58,1,48.36,9,9,1,16.98,1,0,11,3,0.1,1041.56,0,0,-3,1,4.715380565143627
32,79,396.07,4,126.81,1,9,2,43.86,1,2,4,4,0.2,109.9825,40,0,-5,1,31.93643438184703
34,21,893.66,1,33.3,2,10,3,34.3,1,2,0,4,0.2727272727272727,927.9599999999999,0,0,-7,0,3.722084367245657
60,55,341.01,3,16.72,4,3,3,49.54,1,0,7,4,0.75,130.18333333333334,0,0,-7,0,4.888745943101078
36,92,282.15,4,26.43,1,10,2,40.96,1,0,10,4,0.18181818181818182,80.77749999999999,0,0,-5,1,9.334275119194773
67,119,149.3,1,63.46,4,3,3,36.7,1,2,7,4,0.75,186.0,70,0,-7,1,42.22222222222222
36,2,74.93,3,13.8,3,14,3,49.3,2,2,10,4,0.2,41.410000000000004,100,0,-8,0,18.17463453180561
37,106,1043.22,3,41.61,6,11,2,33.59,2,2,2,4,0.16666666666666666,358.93666666666667,20,0,-6,1,3.984792476681159
18,70,167.65,6,69.74,11,11,2,58.51,3,1,5,4,0.16666666666666666,37.693333333333335,25,0,-7,1,41.35191224429291
40,37,180.12,3,7.45,6,6,2,14.12,1,2,5,6,0.2857142857142857,64.74666666666667,70,0,-5,0,4.113295053003534
33,110,154.54,6,7.73,9,7,2,41.47,1,2,6,4,0.25,32.66833333333333,60,0,-5,1,4.96978269255497
41,71,12.13,1,35.19,8,4,4,29.34,1,1,9,4,0.8,41.47,45,0,-9,1,268.012185833968
37,18,483.13,5,40.22,7,2,3,38.02,3,2,0,5,1.0,104.22999999999999,0,0,-9,0,8.307685952120298
32,103,398.44,4,27.76,7,7,2,55.79,2,1,8,5,0.25,113.5575,48,0,-6,1,6.949729621470059
41,116,233.15,6,12.3,5,2,4,37.59,2,1,0,4,1.3333333333333333,45.123333333333335,0,0,-10,1,5.253042921204357
54,67,83.33,2,3.26,4,11,0,49.72,3,0,9,0,0.0,66.525,0,1,2,1,3.865765445274517
58,83,705.92,3,5.62,7,4,1,45.41,1,2,3,4,0.2,250.4433333333333,30,0,-3,1,0.7949980195778873
50,49,393.82,4,79.57,4,11,3,53.5,3,3,2,7,0.25,111.83,48,0,-9,0,20.15348766526518
49,119,689.0,4,34.24,3,14,2,28.21,1,3,3,7,0.13333333333333333,179.3025,72,0,-5,1,4.9623188405797105
48,95,318.3,4,12.38,10,9,2,43.2,1,2,2,5,0.2,90.375,24,0,-5,1,3.877231443783276
32,9,831.15,1,101.46,4,9,2,33.09,2,2,5,4,0.2,864.24,50,0,-6,0,12.192513368983956
18,23,232.63,6,6.27,2,3,3,52.6,1,3,4,6,0.75,47.538333333333334,84,0,-7,0,2.683730685271583
66,81,102.64,3,11.84,7,5,1,44.54,1,1,7,4,0.16666666666666666,49.06,35,0,-3,1,11.424160555769973
29,14,504.09,1,63.97,7,3,1,38.05,1,2,10,5,0.25,542.14,120,0,-3,0,12.66506959155794
52,30,929.76,2,23.52,7,11,3,45.39,2,0,2,1,0.25,487.575,0,0,-8,0,2.526967209592161
54,112,1247.83,2,5.25,4,13,0,32.55,2,1,4,1,0.0,640.1899999999999,8,1,3,1,0.4203934883050536
65,4,346.29,2,11.51,11,14,2,45.52,1,1,3,4,0.13333333333333333,195.905,15,0,-5,0,3.3142330617063545
47,83,368.7,3,3.08,11,8,2,35.53,3,3,10,6,0.2222222222222222,134.74333333333334,210,0,-7,1,0.8331079253448743
43,19,1197.2,5,36.42,10,2,3,31.84,2,4,1,7,1.0,245.808,32,0,-8,0,3.039559339008513
28,95,124.4,6,32.2,4,12,2,48.38,2,1,0,4,0.15384615384615385,28.796666666666667,0,0,-6,1,25.677830940988837
49,103,623.62,2,57.31,1,13,5,49.87,3,2,10,6,0.35714285714285715,336.745,140,0,-13,1,9.175178508533188
19,83,122.65,3,13.89,4,2,2,29.02,2,2,7,7,0.6666666666666666,50.55666666666667,112,0,-6,1,11.23331985442782
27,57,545.64,6,23.29,6,7,1,51.79,3,1,8,4,0.125,99.57166666666666,40,0,-5,0,4.260573686521293
63,79,908.95,4,43.43,4,12,0,28.28,1,0,5,2,0.0,234.3075,0,1,4,1,4.772789713720534
39,81,272.0,5,40.33,6,8,1,48.07,1,2,5,5,0.1111111111111111,64.014,60,0,-3,1,14.772893772893772
26,109,482.26,1,83.68,8,5,3,44.14,2,1,1,3,0.5,526.4,4,0,-8,1,17.315730662583288
47,16,302.88,4,72.49,5,2,6,39.62,3,1,6,3,2.0,85.625,24,0,-15,0,23.854811109648544
42,110,229.98,5,0.38,8,6,3,61.4,1,4,5,6,0.42857142857142855,58.275999999999996,140,0,-7,1,0.16451640834704304
38,101,592.09,1,69.36,1,6,1,38.76,3,3,11,5,0.14285714285714285,630.85,198,0,-5,1,11.69468377480652
35,78,459.2,5,14.92,6,6,5,49.8,2,1,2,4,0.7142857142857143,101.8,10,0,-12,1,3.2420686657974795
37,4,216.05,2,8.62,1,9,3,47.71,2,1,4,4,0.3,131.88,20,0,-8,0,3.9714351531905083
68,18,78.13,1,60.98,7,7,3,22.33,2,3,7,5,0.375,100.46,126,0,-8,0,77.06306078604828
57,17,314.17,6,121.0,3,8,7,44.65,1,1,1,4,0.7777777777777778,59.803333333333335,5,0,-15,0,38.39197893200495
33,32,337.35,4,4.36,8,7,1,54.48,1,1,11,4,0.125,97.95750000000001,55,0,-3,0,1.2886064725875572
66,70,222.66,5,90.42,7,12,1,45.86,2,1,1,4,0.07692307692307693,53.70399999999999,5,0,-4,1,40.42743449879281
56,53,591.02,3,15.3,6,9,1,54.38,1,1,9,4,0.1,215.13333333333333,45,0,-3,0,2.5843721495895413
52,5,243.15,4,14.69,9,3,3,49.71,2,1,1,4,0.75,73.215,5,0,-8,0,6.016792955150522
46,40,296.12,5,35.36,9,6,2,37.51,3,1,7,3,0.2857142857142857,66.726,28,0,-7,0,11.900915455035003
63,69,574.37,6,0.58,9,10,2,40.74,3,1,9,4,0.18181818181818182,102.51833333333333,45,0,-7,1,0.1008046995846151
47,85,252.69,1,8.74,5,4,2,30.52,3,0,11,3,0.4,283.21,0,0,-7,1,3.445149592021759
69,76,97.74,5,115.67,11,8,1,42.13,1,0,3,3,0.1111111111111111,27.974,0,0,-3,1,117.14604010532712
65,91,157.35,4,49.86,6,14,0,72.45,3,1,7,1,0.0,57.45,14,1,2,1,31.487211872434486
20,97,225.35,6,39.43,3,10,1,20.51,1,0,0,2,0.09090909090909091,40.97666666666667,0,0,-3,1,17.419924895074
49,80,886.39,6,47.78,4,3,1,13.6,1,0,6,2,0.25,149.99833333333333,0,0,-3,1,5.384329325324829
31,91,1080.61,2,33.49,5,5,1,50.62,2,1,7,4,0.16666666666666666,565.6149999999999,35,0,-4,1,3.096310130268767
43,74,453.38,3,4.43,11,3,1,34.97,2,0,0,1,0.25,162.78333333333333,0,0,-4,1,0.9749548835776223
22,56,511.03,3,23.63,6,5,1,17.24,1,4,7,7,0.16666666666666666,176.09,224,0,-3,0,4.614963966955061
45,15,174.88,3,15.02,9,10,8,40.97,1,2,8,5,0.7272727272727273,71.95,96,0,-17,0,8.539913577439163
25,8,715.9,2,10.06,9,7,2,25.35,3,3,6,6,0.25,370.625,126,0,-7,0,1.403264053563956
62,7,323.25,3,12.78,4,12,4,47.3,2,3,8,8,0.3076923076923077,123.51666666666667,216,0,-10,0,3.9414032382420974
65,27,685.24,6,2.54,7,6,3,18.14,3,1,1,3,0.42857142857142855,117.23,4,0,-9,0,0.3701328981114479
50,87,742.01,2,140.46,5,2,1,28.15,1,1,10,3,0.3333333333333333,385.08,40,0,-3,1,18.90418702305487
53,87,342.28,6,35.49,5,11,1,32.54,1,3,0,6,0.08333333333333333,62.47,0,0,-3,1,10.338499184339316
30,73,725.38,1,47.8,7,6,5,40.9,1,0,2,2,0.7142857142857143,766.28,0,0,-11,1,6.580577659076516
37,21,401.34,3,18.68,4,12,3,51.28,3,1,0,5,0.23076923076923078,150.87333333333333,0,0,-9,0,4.64283938957101
35,88,262.83,1,23.37,10,12,2,56.27,1,2,6,4,0.15384615384615385,319.09999999999997,60,0,-5,1,8.857976727438125
68,82,787.5,2,10.43,2,3,1,47.18,2,1,7,4,0.25,417.34,35,0,-4,1,1.3227647431832592
67,82,306.06,2,71.6,2,9,4,13.5,3,0,5,2,0.4,159.78,0,0,-11,1,23.31791832215202
37,113,310.47,6,20.03,5,12,2,32.04,1,2,3,5,0.15384615384615385,57.08500000000001,36,0,-5,1,6.430795903297268
60,63,51.73,3,8.82,4,8,3,38.05,1,3,0,7,0.3333333333333333,29.926666666666666,0,0,-7,1,16.726721031670778
50,56,237.94,4,17.96,6,4,1,43.92,1,0,10,2,0.2,70.465,0,0,-3,0,7.516531346781619
38,70,449.7,1,62.82,4,10,4,27.9,3,4,9,8,0.36363636363636365,477.59999999999997,324,0,-11,1,13.938318171732861
63,84,441.76,6,20.35,4,6,2,19.05,3,0,8,3,0.2857142857142857,76.80166666666666,0,0,-7,1,4.596169482338062
41,43,51.75,6,36.92,2,13,2,47.69,2,2,0,6,0.14285714285714285,16.573333333333334,0,0,-6,0,69.99052132701422
45,103,170.11,2,0.79,7,2,0,58.81,1,1,8,3,0.0,114.46000000000001,32,1,4,1,0.4616913096838291
22,8,382.37,4,86.84,10,14,6,46.75,3,0,5,3,0.4,107.28,0,0,-15,0,22.65174635469651
47,106,196.19,2,8.38,2,12,0,32.48,1,1,8,4,0.0,114.335,40,1,4,1,4.249708403063036
60,6,248.21,4,8.05,6,8,3,45.04,1,1,3,3,0.3333333333333333,73.3125,12,0,-7,0,3.230207455559569
41,70,335.79,4,24.22,6,12,2,49.03,1,4,9,9,0.15384615384615385,96.20500000000001,360,0,-5,1,7.19142492354286
56,71,1176.27,3,103.23,6,4,3,25.84,1,0,9,2,0.6,400.7033333333333,0,0,-7,1,8.768591741911372
31,11,403.97,4,17.8,9,8,3,42.82,1,3,11,7,0.3333333333333333,111.6975,264,0,-7,0,4.395387312640443
53,48,779.36,5,7.46,11,12,3,24.07,2,0,5,2,0.23076923076923078,160.686,0,0,-8,0,0.9559690399302885
53,117,574.41,5,60.26,3,8,1,32.03,1,2,2,3,0.1111111111111111,121.28799999999998,16,0,-3,1,10.472532628908084
43,26,1014.85,3,38.77,10,14,3,31.75,3,0,9,3,0.2,348.8666666666666,0,0,-9,0,3.8165083427671407
30,84,265.06,5,29.19,2,13,3,34.42,1,0,3,2,0.21428571428571427,59.896,0,0,-7,1,10.971209501616178
57,24,96.86,2,16.05,2,10,1,7.14,1,0,3,2,0.09090909090909091,52.0,0,0,-3,0,16.400980993255672
38,72,213.31,4,45.78,4,3,3,51.85,2,2,0,4,0.75,66.29,0,0,-8,1,21.36157902104428
43,61,258.17,3,3.17,4,6,0,42.37,2,1,11,1,0.0,100.18,22,1,3,1,1.2231353937569933
51,32,830.6,1,4.35,10,10,1,38.1,2,0,7,3,0.09090909090909091,868.7,0,0,-4,0,0.523088023088023
57,63,1153.7,4,5.89,7,8,4,39.96,2,3,6,5,0.4444444444444444,298.415,108,0,-10,1,0.5100892006581796
31,9,208.58,2,46.14,11,4,1,47.53,1,1,3,4,0.2,128.055,15,0,-3,0,22.015459490409388
38,60,623.26,3,22.28,9,14,2,58.16,2,1,6,4,0.13333333333333333,227.14,30,0,-6,0,3.569025726460129
60,23,163.57,1,54.73,2,2,1,38.28,3,2,0,3,0.3333333333333333,201.85,0,0,-5,0,33.25636507261348
66,77,978.28,2,2.27,1,4,3,31.69,1,0,1,3,0.6,504.985,0,0,-7,1,0.23180295727473244
64,69,479.42,2,12.72,1,10,3,43.38,3,3,10,6,0.2727272727272727,261.40000000000003,210,0,-9,1,2.6476832771325087
67,78,484.34,1,25.45,4,6,1,36.47,3,2,2,3,0.14285714285714285,520.81,16,0,-5,1,5.243746651831706
36,117,631.64,1,14.7,2,11,0,45.79,2,1,3,4,0.0,677.43,15,1,3,1,2.323596358118361
29,45,167.31,1,23.04,10,5,2,46.22,1,2,11,4,0.3333333333333333,213.53,110,0,-5,0,13.689026201651714
53,114,410.4,2,22.5,6,9,1,47.41,1,3,8,6,0.1,228.90499999999997,168,0,-3,1,5.469129800680603
47,24,222.64,6,71.07,6,14,1,37.11,3,2,8,4,0.06666666666666667,43.291666666666664,80,0,-5,0,31.778751565015202
61,66,516.25,5,2.78,2,14,2,46.83,3,0,6,1,0.13333333333333333,112.61600000000001,0,0,-7,1,0.5374577090381827
50,3,818.05,2,31.12,1,11,5,39.17,3,3,4,7,0.4166666666666667,428.60999999999996,96,0,-13,0,3.799523838593493
61,112,449.69,1,22.72,4,12,4,31.52,1,0,0,2,0.3076923076923077,481.21,0,0,-9,1,5.041159111584459
40,61,308.68,5,20.69,1,8,0,36.98,2,0,4,1,0.0,69.132,0,1,3,1,6.6810901575820205
58,106,198.12,6,28.95,2,14,3,55.7,1,2,9,8,0.2,42.303333333333335,162,0,-7,1,14.538971474487743
30,13,228.76,3,26.71,7,5,0,44.83,2,1,6,2,0.0,91.19666666666666,18,1,3,0,11.625174094707521
45,112,300.88,2,28.88,11,7,4,39.72,2,1,0,3,0.5,170.3,0,0,-10,1,9.56671525109315
45,15,819.32,5,26.25,6,5,1,42.99,1,4,3,7,0.16666666666666666,172.46200000000002,96,0,-3,0,3.199970743124634
36,53,443.59,1,26.75,2,6,2,38.58,1,1,0,3,0.2857142857142857,482.16999999999996,0,0,-5,0,6.016779504712208
54,97,676.14,1,2.96,1,6,4,32.27,3,0,1,2,0.5714285714285714,708.41,0,0,-11,1,0.4371326461293085
48,71,319.82,3,0.1,2,8,7,27.94,1,1,0,3,0.7777777777777778,115.92,0,0,-15,1,0.031170126550713797
67,43,1048.14,4,5.75,6,10,4,42.07,1,1,7,3,0.36363636363636365,272.5525,28,0,-9,0,0.5480679413614961
59,117,155.44,5,39.09,11,3,5,43.63,3,0,5,4,1.25,39.814,0,0,-13,1,24.987215545896195
56,15,237.82,1,44.05,3,8,4,47.95,2,0,5,3,0.4444444444444444,285.77,0,0,-10,0,18.44485386483544
34,11,269.15,4,78.77,2,10,2,49.66,2,1,10,2,0.18181818181818182,79.70249999999999,30,0,-6,0,29.157875254488246
45,95,133.27,1,59.37,10,8,4,25.78,3,4,3,8,0.4444444444444444,159.05,108,0,-11,1,44.216876442988
21,67,577.2,2,52.92,4,4,3,32.63,3,2,10,6,0.6,304.915,140,0,-9,1,9.152542372881356
23,11,170.66,1,43.83,7,5,4,36.63,2,3,5,5,0.6666666666666666,207.29,90,0,-10,0,25.533030408947923
36,3,96.22,3,40.83,3,10,0,24.75,3,0,7,1,0.0,40.32333333333333,0,1,2,0,41.997531372145644
40,90,445.11,4,67.03,8,8,1,27.71,3,0,7,2,0.1111111111111111,118.205,0,0,-5,1,15.025442155522182
57,15,518.25,2,30.71,10,12,2,20.98,1,0,6,4,0.15384615384615385,269.615,0,0,-5,0,5.914299470389986
62,94,87.73,2,61.55,8,13,1,23.42,1,2,3,5,0.07142857142857142,55.575,36,0,-3,1,69.36774484390848
59,35,23.06,6,52.52,9,6,2,16.46,1,3,5,5,0.2857142857142857,6.586666666666666,90,0,-5,0,218.2876142975894
23,30,440.54,2,20.05,11,4,3,37.59,3,1,7,3,0.6,239.065,28,0,-9,0,4.540924944512388
41,65,617.05,5,45.43,11,13,1,37.72,1,4,3,7,0.07142857142857142,130.954,96,0,-3,1,7.350537982363887
39,55,211.59,2,40.16,5,4,3,24.0,1,2,0,6,0.6,117.795,0,0,-7,0,18.89082271038148
38,58,224.41,2,23.93,10,3,2,36.12,2,3,0,5,0.5,130.265,0,0,-6,0,10.616210460937847
31,24,239.0,2,16.32,2,14,3,22.79,1,1,6,4,0.2,130.895,30,0,-7,0,6.800000000000001
41,53,681.24,3,36.6,9,4,2,49.72,2,0,9,2,0.4,243.65333333333334,0,0,-6,0,5.36468105065666
42,11,306.18,2,14.2,8,12,3,34.77,3,0,7,2,0.23076923076923078,170.475,0,0,-9,0,4.622696790155609
34,8,75.6,1,72.81,8,8,1,37.31,1,0,4,1,0.1111111111111111,112.91,0,0,-3,0,95.05221932114884
68,41,1292.5,3,86.22,5,12,0,30.42,3,1,8,2,0.0,440.97333333333336,24,1,2,0,6.665635871666023
63,9,178.49,4,113.62,1,8,2,39.05,1,2,8,7,0.2222222222222222,54.385000000000005,128,0,-5,0,63.30157668950916
52,96,626.91,5,82.54,1,12,2,55.81,2,3,7,6,0.15384615384615385,136.544,147,0,-6,1,13.14519596757497
34,39,200.12,5,3.02,4,10,1,56.3,3,1,4,3,0.09090909090909091,51.284000000000006,16,0,-5,0,1.5015910898965792
45,49,179.06,5,6.13,6,8,3,47.87,2,1,7,7,0.3333333333333333,45.386,56,0,-8,0,3.4044207486393425
19,53,252.46,5,5.47,11,13,2,59.95,3,1,4,4,0.14285714285714285,62.482000000000006,20,0,-7,0,2.1581314605854964
51,115,825.72,1,62.9,8,12,3,35.74,2,1,7,3,0.23076923076923078,861.46,28,0,-8,1,7.608380104509386
18,61,1000.58,6,40.24,4,10,1,36.9,1,2,8,6,0.09090909090909091,172.91333333333333,112,0,-3,1,4.017652109666726
64,79,717.07,4,64.48,10,4,1,31.94,2,2,4,5,0.2,187.25250000000003,48,0,-4,1,8.979625941760553
20,3,80.05,5,25.79,9,2,4,36.66,3,1,8,5,1.3333333333333333,23.342,48,0,-11,0,31.819864281307837
39,12,499.44,2,14.15,11,2,1,30.66,1,1,5,4,0.3333333333333333,265.05,25,0,-3,0,2.82751178962513
59,80,155.11,5,20.98,2,6,3,24.02,2,0,5,2,0.42857142857142855,35.82600000000001,0,0,-8,1,13.43924156043815
21,4,63.84,5,9.2,1,9,3,50.19,3,1,3,6,0.3,22.806,21,0,-9,0,14.18877236273905
32,104,347.61,5,4.42,2,2,4,23.83,1,2,3,7,1.3333333333333333,74.288,48,0,-9,1,1.2678924873067325
53,37,460.87,1,4.18,7,10,3,28.28,3,0,7,3,0.2727272727272727,489.15,0,0,-9,0,0.9050165631021715
56,31,688.36,5,77.19,5,4,2,42.26,1,0,10,2,0.4,146.124,0,0,-5,0,11.197342462573982
29,101,116.95,4,51.35,8,6,0,36.4,3,2,0,5,0.0,38.3375,0,1,2,1,43.53539635438745
54,7,160.92,1,14.39,11,5,7,51.92,3,1,5,5,1.1666666666666667,212.83999999999997,30,0,-17,0,8.887104743083004
65,42,238.77,1,13.09,9,3,1,5.81,2,1,10,3,0.25,244.58,40,0,-4,0,5.459398590315719
58,83,840.99,5,28.96,2,9,1,56.54,1,3,2,5,0.1,179.506,36,0,-3,1,3.4394707775626787
24,13,323.96,1,0.24,1,2,0,39.88,1,4,6,6,0.0,363.84,168,1,4,0,0.07385524372230429
48,115,788.38,3,18.53,11,11,5,24.37,2,1,5,6,0.4166666666666667,270.9166666666667,35,0,-12,1,2.347411892877955
22,115,328.88,4,24.7,5,2,2,25.37,2,1,8,3,0.6666666666666666,88.5625,32,0,-6,1,7.487571238025949
44,6,241.59,1,4.99,1,12,6,37.73,1,1,3,5,0.46153846153846156,279.32,18,0,-13,0,2.0569685477554724
42,22,289.0,1,41.56,6,5,0,42.19,3,1,4,1,0.0,331.19,8,1,2,0,14.331034482758623
34,60,217.35,5,18.4,5,10,1,34.07,1,2,0,4,0.09090909090909091,50.284,0,0,-3,0,8.426837645981223
45,96,421.83,3,75.88,8,9,0,65.26,3,4,5,6,0.0,162.36333333333332,140,1,2,1,17.945746517512948
44,59,142.73,2,8.91,6,7,2,40.64,1,0,7,4,0.25,91.685,0,0,-5,0,6.19912335629305
43,34,665.48,3,44.01,2,3,4,36.6,1,2,4,4,1.0,234.02666666666667,40,0,-9,0,6.603348937702556
66,26,250.64,6,1.21,10,2,1,28.02,3,2,4,6,0.3333333333333333,46.44333333333333,56,0,-5,0,0.48084565251947226
46,51,140.63,6,10.15,2,8,0,19.05,2,4,10,6,0.0,26.613333333333333,280,1,3,0,7.166560756901787
44,81,692.01,5,6.74,3,14,5,35.11,1,0,6,3,0.3333333333333333,145.424,0,0,-11,1,0.9725689383991574
34,50,1102.87,6,4.42,11,10,3,30.47,2,0,7,2,0.2727272727272727,188.89,0,0,-8,0,0.4004094685062553
55,74,717.06,5,26.17,8,9,3,61.2,1,0,7,3,0.3,155.652,0,0,-7,1,3.6445422388101276
33,43,424.42,1,0.17,2,4,2,28.23,2,0,9,3,0.4,452.65000000000003,0,0,-6,0,0.039960509614028486
26,36,261.2,2,77.81,6,7,2,32.74,1,2,0,5,0.25,146.97,0,0,-5,0,29.67581998474447
49,26,395.12,6,133.66,8,5,0,40.72,2,0,8,0,0.0,72.64,0,1,3,0,33.74230031303645
18,13,533.08,2,16.95,3,3,2,44.3,2,1,6,3,0.5,288.69,24,0,-6,0,3.1736818454164166
26,94,330.85,5,51.66,9,10,4,48.23,2,0,0,1,0.36363636363636365,75.816,0,0,-10,1,15.567274370950729
67,14,496.05,1,1.38,2,3,2,37.12,1,2,4,4,0.5,533.17,40,0,-5,0,0.277638064581028
24,11,1089.78,2,37.55,4,4,1,39.5,2,1,7,5,0.2,564.64,42,0,-4,0,3.4424906947322103
61,61,737.46,3,8.36,7,10,1,27.88,1,1,8,3,0.09090909090909091,255.11333333333334,32,0,-3,1,1.1320856918451911
54,18,441.68,3,24.7,8,6,3,43.68,3,1,1,4,0.42857142857142855,161.78666666666666,5,0,-9,0,5.579651215324839
57,86,480.64,2,0.02,6,6,5,52.63,2,1,5,3,0.7142857142857143,266.635,20,0,-12,1,0.004152479029980899
68,23,266.94,2,26.84,7,6,2,41.4,1,1,10,4,0.2857142857142857,154.17,50,0,-5,0,10.017168022691648
62,101,495.79,6,19.17,11,8,3,20.88,2,4,10,7,0.3333333333333333,86.11166666666668,320,0,-8,1,3.8587733247448623
23,119,473.34,1,70.21,1,12,1,22.94,3,2,8,4,0.07692307692307693,496.28,80,0,-5,1,14.8016190917907
54,7,681.77,3,22.47,3,12,1,40.11,2,2,6,6,0.07692307692307693,240.62666666666667,84,0,-4,0,3.2910057559646733
56,66,85.85,1,1.05,3,5,1,38.96,1,1,11,3,0.16666666666666666,124.81,44,0,-3,1,1.2089810017271159
21,25,163.0,3,10.68,9,9,3,28.27,2,0,4,5,0.3,63.75666666666667,0,0,-8,0,6.51219512195122
66,103,772.48,2,19.49,5,10,3,38.28,3,3,9,5,0.2727272727272727,405.38,162,0,-9,1,2.5197807312406266
54,88,531.07,6,13.17,5,5,4,31.21,3,1,10,4,0.6666666666666666,93.71333333333335,50,0,-11,1,2.4752382205348917
27,107,386.97,3,0.41,9,13,2,49.52,1,1,7,3,0.14285714285714285,145.49666666666667,28,0,-5,1,0.10567827409335771
27,85,1136.38,1,70.64,10,2,4,17.23,1,1,2,6,1.3333333333333333,1153.6100000000001,14,0,-9,1,6.210765091701981
66,51,591.75,4,134.67,7,4,2,14.51,3,1,11,3,0.4,151.565,44,0,-7,0,22.71952762547448
52,17,451.04,6,78.42,3,7,1,52.0,3,1,6,4,0.125,83.84,30,0,-5,0,17.3480222989116
25,51,758.04,2,11.11,9,11,4,49.94,2,2,11,4,0.3333333333333333,403.99,110,0,-10,0,1.4636909780775718
40,24,268.99,5,6.54,9,13,4,14.45,3,0,8,3,0.2857142857142857,56.688,0,0,-11,0,2.422311937479166
66,23,526.92,4,1.39,10,2,2,41.45,3,1,6,4,0.6666666666666666,142.0925,30,0,-7,0,0.2632974693135324
69,99,232.1,4,47.45,7,6,2,43.75,3,1,1,3,0.2857142857142857,68.9625,4,0,-7,1,20.356070356070358
24,22,491.63,5,55.02,3,10,3,21.79,1,1,4,3,0.2727272727272727,102.684,16,0,-7,0,11.168625540466477
19,116,342.67,5,81.52,4,10,3,43.57,2,2,8,5,0.2727272727272727,77.248,96,0,-8,1,23.7204294817703
